# LAMMPS data file

200 atoms
0 bonds

1 atom types
0 bond types

0.000000000      100.0     xlo xhi
0.000000000      10.0      ylo yhi
0.000000000      20.0      zlo zhi

Masses

1 1.000000000      # C

Atoms

1	1	1	0	0	0	0
2	1	1	0	0	1	0
3	1	1	0	0	2	0
4	1	1	0	0	3	0
5	1	1	0	0	4	0
6	1	1	0	0	5	0
7	1	1	0	0	6	0
8	1	1	0	0	7	0
9	1	1	0	0	8	0
10	1	1	0	0	9	0
11	1	1	0	0	0	1
12	1	1	0	0	1	1
13	1	1	0	0	2	1
14	1	1	0	0	3	1
15	1	1	0	0	4	1
16	1	1	0	0	5	1
17	1	1	0	0	6	1
18	1	1	0	0	7	1
19	1	1	0	0	8	1
20	1	1	0	0	9	1
21	1	1	0	0	0	2
22	1	1	0	0	1	2
23	1	1	0	0	2	2
24	1	1	0	0	3	2
25	1	1	0	0	4	2
26	1	1	0	0	5	2
27	1	1	0	0	6	2
28	1	1	0	0	7	2
29	1	1	0	0	8	2
30	1	1	0	0	9	2
31	1	1	0	0	0	3
32	1	1	0	0	1	3
33	1	1	0	0	2	3
34	1	1	0	0	3	3
35	1	1	0	0	4	3
36	1	1	0	0	5	3
37	1	1	0	0	6	3
38	1	1	0	0	7	3
39	1	1	0	0	8	3
40	1	1	0	0	9	3
41	1	1	0	0	0	4
42	1	1	0	0	1	4
43	1	1	0	0	2	4
44	1	1	0	0	3	4
45	1	1	0	0	4	4
46	1	1	0	0	5	4
47	1	1	0	0	6	4
48	1	1	0	0	7	4
49	1	1	0	0	8	4
50	1	1	0	0	9	4
51	1	1	0	0	0	5
52	1	1	0	0	1	5
53	1	1	0	0	2	5
54	1	1	0	0	3	5
55	1	1	0	0	4	5
56	1	1	0	0	5	5
57	1	1	0	0	6	5
58	1	1	0	0	7	5
59	1	1	0	0	8	5
60	1	1	0	0	9	5
61	1	1	0	0	0	6
62	1	1	0	0	1	6
63	1	1	0	0	2	6
64	1	1	0	0	3	6
65	1	1	0	0	4	6
66	1	1	0	0	5	6
67	1	1	0	0	6	6
68	1	1	0	0	7	6
69	1	1	0	0	8	6
70	1	1	0	0	9	6
71	1	1	0	0	0	7
72	1	1	0	0	1	7
73	1	1	0	0	2	7
74	1	1	0	0	3	7
75	1	1	0	0	4	7
76	1	1	0	0	5	7
77	1	1	0	0	6	7
78	1	1	0	0	7	7
79	1	1	0	0	8	7
80	1	1	0	0	9	7
81	1	1	0	0	0	8
82	1	1	0	0	1	8
83	1	1	0	0	2	8
84	1	1	0	0	3	8
85	1	1	0	0	4	8
86	1	1	0	0	5	8
87	1	1	0	0	6	8
88	1	1	0	0	7	8
89	1	1	0	0	8	8
90	1	1	0	0	9	8
91	1	1	0	0	0	9
92	1	1	0	0	1	9
93	1	1	0	0	2	9
94	1	1	0	0	3	9
95	1	1	0	0	4	9
96	1	1	0	0	5	9
97	1	1	0	0	6	9
98	1	1	0	0	7	9
99	1	1	0	0	8	9
100	1	1	0	0	9	9
101	1	1	0	0	0	10
102	1	1	0	0	1	10
103	1	1	0	0	2	10
104	1	1	0	0	3	10
105	1	1	0	0	4	10
106	1	1	0	0	5	10
107	1	1	0	0	6	10
108	1	1	0	0	7	10
109	1	1	0	0	8	10
110	1	1	0	0	9	10
111	1	1	0	0	0	11
112	1	1	0	0	1	11
113	1	1	0	0	2	11
114	1	1	0	0	3	11
115	1	1	0	0	4	11
